date,datatype,station,attributes,value
1893-05-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",178
1893-05-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",261
1893-05-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-05-18T00:00:00,PRCP,GHCND:USC00422721,",,6,",48
1893-05-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",244
1893-05-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",178
1893-05-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",50
1893-05-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",206
1893-05-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",94
1893-05-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-05-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-05-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",167
1893-05-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1893-05-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1893-05-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1893-05-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",106
1893-05-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-05-25T00:00:00,PRCP,GHCND:USC00422721,",,6,",107
1893-05-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",83
1893-05-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",22
1893-05-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",144
1893-05-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1893-05-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1893-05-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1893-05-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1893-05-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1893-05-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",244
1893-05-29T00:00:00,TMIN,GHCND:USC00422721,",,6,",50
1893-05-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",167
1893-05-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1893-05-31T00:00:00,TMAX,GHCND:USC00422721,",,6,",217
1893-05-31T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-06-01T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",194
1893-06-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",94
1893-06-02T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",222
1893-06-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",100
1893-06-03T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",222
1893-06-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",56
1893-06-04T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",194
1893-06-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-06-05T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",228
1893-06-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-06-06T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",306
1893-06-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",78
1893-06-07T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",267
1893-06-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-06-08T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",256
1893-06-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-06-09T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-06-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-06-10T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",339
1893-06-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",122
1893-06-11T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-06-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",211
1893-06-12T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-06-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-06-13T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",222
1893-06-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-06-14T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",194
1893-06-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",50
1893-06-15T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",244
1893-06-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",61
1893-06-16T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",322
1893-06-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1893-06-17T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",333
1893-06-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",133
1893-06-18T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-06-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-06-19T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",256
1893-06-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-06-20T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",261
1893-06-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",100
1893-06-21T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",217
1893-06-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-06-22T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-06-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",100
1893-06-23T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",211
1893-06-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",83
1893-06-24T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",267
1893-06-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1893-06-25T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",356
1893-06-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",94
1893-06-26T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",294
1893-06-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",89
1893-06-27T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",294
1893-06-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-06-28T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",272
1893-06-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-06-29T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",267
1893-06-29T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-06-30T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-06-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-06-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",94
1893-07-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-07-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-07-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",339
1893-07-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",139
1893-07-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-07-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",178
1893-07-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-07-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",139
1893-07-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",278
1893-07-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",128
1893-07-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",261
1893-07-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",128
1893-07-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",244
1893-07-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",94
1893-07-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-07-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",100
1893-07-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",344
1893-07-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",161
1893-07-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",328
1893-07-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",172
1893-07-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",306
1893-07-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",222
1893-07-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",267
1893-07-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",83
1893-07-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",289
1893-07-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",150
1893-07-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-07-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-07-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-07-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-07-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-07-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",128
1893-07-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",322
1893-07-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",150
1893-07-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",367
1893-07-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",150
1893-07-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",367
1893-07-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",144
1893-07-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",350
1893-07-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",172
1893-07-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",333
1893-07-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-07-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",356
1893-07-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-07-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",294
1893-07-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-07-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",306
1893-07-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",161
1893-07-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-07-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",167
1893-07-26T00:00:00,PRCP,GHCND:USC00422721,",,6,",109
1893-07-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-07-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-07-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-07-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-07-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-07-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",161
1893-07-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",300
1893-07-29T00:00:00,TMIN,GHCND:USC00422721,",,6,",150
1893-07-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",322
1893-07-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",144
1893-07-31T00:00:00,TMAX,GHCND:USC00422721,",,6,",278
1893-07-31T00:00:00,TMIN,GHCND:USC00422721,",,6,",200
1893-08-01T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",300
1893-08-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-08-02T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-08-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-08-03T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-08-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-08-04T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",344
1893-08-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",222
1893-08-05T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",344
1893-08-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",200
1893-08-06T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",322
1893-08-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",211
1893-08-07T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-08-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-08-08T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",289
1893-08-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",172
1893-08-09T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-08-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",150
1893-08-10T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",300
1893-08-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",144
1893-08-11T00:00:00,PRCP,GHCND:USC00422721,"T,,6,",0
1893-08-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-08-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",139
1893-08-12T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",278
1893-08-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-08-13T00:00:00,PRCP,GHCND:USC00422721,",,6,",20
1893-08-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",289
1893-08-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-08-14T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",256
1893-08-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",122
1893-08-15T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-08-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-08-16T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",272
1893-08-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",89
1893-08-17T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",322
1893-08-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",189
1893-08-18T00:00:00,PRCP,GHCND:USC00422721,",,6,",10
1893-08-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",317
1893-08-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",139
1893-08-19T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",311
1893-08-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",189
1893-08-20T00:00:00,PRCP,GHCND:USC00422721,",,6,",18
1893-08-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",289
1893-08-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",167
1893-08-21T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",294
1893-08-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-08-22T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",289
1893-08-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-08-23T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",250
1893-08-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-08-24T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",278
1893-08-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",83
1893-08-25T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",322
1893-08-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",100
1893-08-26T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-08-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",172
1893-08-27T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",272
1893-08-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-08-28T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",272
1893-08-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",78
1893-08-29T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",300
1893-08-29T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-08-30T00:00:00,PRCP,GHCND:USC00422721,",,6,",46
1893-08-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",267
1893-08-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",150
1893-08-31T00:00:00,PRCP,GHCND:USC00422721,"P,,6,",0
1893-08-31T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-08-31T00:00:00,TMIN,GHCND:USC00422721,",,6,",183
1893-09-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",272
1893-09-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",128
1893-09-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-09-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-09-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",289
1893-09-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",133
1893-09-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",306
1893-09-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",139
1893-09-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-09-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",133
1893-09-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",306
1893-09-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",156
1893-09-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",250
1893-09-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-09-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",228
1893-09-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",67
1893-09-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-09-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-09-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",278
1893-09-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-09-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",283
1893-09-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",172
1893-09-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",244
1893-09-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",111
1893-09-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",189
1893-09-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-09-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1893-09-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",50
1893-09-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",294
1893-09-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",78
1893-09-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-09-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",133
1893-09-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-09-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",72
1893-09-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",217
1893-09-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",83
1893-09-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",256
1893-09-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-09-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",228
1893-09-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",133
1893-09-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",228
1893-09-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",28
1893-09-22T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1893-09-22T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1893-09-23T00:00:00,TMAX,GHCND:USC00422721,",,6,",206
1893-09-23T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1893-09-24T00:00:00,TMAX,GHCND:USC00422721,",,6,",222
1893-09-24T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-09-25T00:00:00,TMAX,GHCND:USC00422721,",,6,",228
1893-09-25T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1893-09-26T00:00:00,TMAX,GHCND:USC00422721,",,6,",256
1893-09-26T00:00:00,TMIN,GHCND:USC00422721,",,6,",56
1893-09-27T00:00:00,TMAX,GHCND:USC00422721,",,6,",278
1893-09-27T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-09-28T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1893-09-28T00:00:00,TMIN,GHCND:USC00422721,",,6,",89
1893-09-29T00:00:00,PRCP,GHCND:USC00422721,",,6,",135
1893-09-29T00:00:00,TMAX,GHCND:USC00422721,",,6,",194
1893-09-29T00:00:00,TMIN,GHCND:USC00422721,",,6,",78
1893-09-30T00:00:00,PRCP,GHCND:USC00422721,",,6,",94
1893-09-30T00:00:00,TMAX,GHCND:USC00422721,",,6,",144
1893-09-30T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1893-10-01T00:00:00,TMAX,GHCND:USC00422721,",,6,",144
1893-10-01T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1893-10-02T00:00:00,TMAX,GHCND:USC00422721,",,6,",161
1893-10-02T00:00:00,TMIN,GHCND:USC00422721,",,6,",56
1893-10-03T00:00:00,PRCP,GHCND:USC00422721,",,6,",155
1893-10-03T00:00:00,TMAX,GHCND:USC00422721,",,6,",150
1893-10-03T00:00:00,TMIN,GHCND:USC00422721,",,6,",50
1893-10-04T00:00:00,PRCP,GHCND:USC00422721,",,6,",28
1893-10-04T00:00:00,TMAX,GHCND:USC00422721,",,6,",150
1893-10-04T00:00:00,TMIN,GHCND:USC00422721,",,6,",39
1893-10-05T00:00:00,TMAX,GHCND:USC00422721,",,6,",122
1893-10-05T00:00:00,TMIN,GHCND:USC00422721,",,6,",39
1893-10-06T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1893-10-06T00:00:00,TMIN,GHCND:USC00422721,",,6,",39
1893-10-07T00:00:00,TMAX,GHCND:USC00422721,",,6,",200
1893-10-07T00:00:00,TMIN,GHCND:USC00422721,",,6,",39
1893-10-08T00:00:00,TMAX,GHCND:USC00422721,",,6,",250
1893-10-08T00:00:00,TMIN,GHCND:USC00422721,",,6,",117
1893-10-09T00:00:00,TMAX,GHCND:USC00422721,",,6,",222
1893-10-09T00:00:00,TMIN,GHCND:USC00422721,",,6,",106
1893-10-10T00:00:00,PRCP,GHCND:USC00422721,",,6,",127
1893-10-10T00:00:00,TMAX,GHCND:USC00422721,",,6,",150
1893-10-10T00:00:00,TMIN,GHCND:USC00422721,",,6,",0
1893-10-11T00:00:00,TMAX,GHCND:USC00422721,",,6,",117
1893-10-11T00:00:00,TMIN,GHCND:USC00422721,",,6,",-17
1893-10-12T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1893-10-12T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1893-10-13T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1893-10-13T00:00:00,TMIN,GHCND:USC00422721,",,6,",11
1893-10-14T00:00:00,TMAX,GHCND:USC00422721,",,6,",156
1893-10-14T00:00:00,TMIN,GHCND:USC00422721,",,6,",6
1893-10-15T00:00:00,TMAX,GHCND:USC00422721,",,6,",239
1893-10-15T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1893-10-16T00:00:00,TMAX,GHCND:USC00422721,",,6,",183
1893-10-16T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
1893-10-17T00:00:00,TMAX,GHCND:USC00422721,",,6,",122
1893-10-17T00:00:00,TMIN,GHCND:USC00422721,",,6,",-11
1893-10-18T00:00:00,TMAX,GHCND:USC00422721,",,6,",128
1893-10-18T00:00:00,TMIN,GHCND:USC00422721,",,6,",6
1893-10-19T00:00:00,TMAX,GHCND:USC00422721,",,6,",178
1893-10-19T00:00:00,TMIN,GHCND:USC00422721,",,6,",17
1893-10-20T00:00:00,TMAX,GHCND:USC00422721,",,6,",172
1893-10-20T00:00:00,TMIN,GHCND:USC00422721,",,6,",33
1893-10-21T00:00:00,TMAX,GHCND:USC00422721,",,6,",211
1893-10-21T00:00:00,TMIN,GHCND:USC00422721,",,6,",44
