date,PRCP,SNOW,SNWD,TMAX,TMIN,attribute_PRCP,attribute_SNOW,attribute_SNWD,attribute_TMAX,attribute_TMIN
1893-11-15T00:00:00,,,,,-56.0,,,,,",,6,"
1893-11-16T00:00:00,,,,72.0,,,,,",,6,",
1893-11-17T00:00:00,,,,78.0,,,,,",,6,",
1893-11-18T00:00:00,,,,44.0,-78.0,,,,",,6,",",,6,"
1893-11-19T00:00:00,,,,44.0,-89.0,,,,",,6,",",,6,"
1893-11-20T00:00:00,,,,44.0,-72.0,,,,",,6,",",,6,"
1893-11-21T00:00:00,56.0,,,39.0,-67.0,",,6,",,,",,6,",",,6,"
1893-11-22T00:00:00,,,,44.0,-111.0,,,,",,6,",",,6,"
1893-11-23T00:00:00,,,,44.0,,,,,",,6,",
1893-11-24T00:00:00,,,,,-39.0,,,,,",,6,"
1893-11-26T00:00:00,211.0,,,44.0,11.0,",,6,",,,",,6,",",,6,"
1893-11-27T00:00:00,30.0,,,94.0,0.0,",,6,",,,",,6,",",,6,"
1893-11-28T00:00:00,53.0,,,111.0,11.0,",,6,",,,",,6,",",,6,"
1893-11-29T00:00:00,,,,111.0,39.0,,,,",,6,",",,6,"
1893-11-30T00:00:00,,,,106.0,50.0,,,,",,6,",",,6,"
1893-12-01T00:00:00,180.0,,,111.0,61.0,",,6,",,,",,6,",",,6,"
1893-12-02T00:00:00,,,,122.0,11.0,,,,",,6,",",,6,"
1893-12-03T00:00:00,,,,72.0,-33.0,,,,",,6,",",,6,"
1893-12-04T00:00:00,,,,72.0,-33.0,,,,",,6,",",,6,"
1893-12-05T00:00:00,,,,72.0,6.0,,,,",,6,",",,6,"
1893-12-06T00:00:00,,,,72.0,-39.0,,,,",,6,",",,6,"
1893-12-07T00:00:00,,,,78.0,39.0,,,,",,6,",",,6,"
1893-12-08T00:00:00,157.0,,,83.0,28.0,",,6,",,,",,6,",",,6,"
1893-12-09T00:00:00,,,,83.0,33.0,,,,",,6,",",,6,"
1893-12-10T00:00:00,,,,111.0,33.0,,,,",,6,",",,6,"
1893-12-11T00:00:00,,,,106.0,6.0,,,,",,6,",",,6,"
1893-12-12T00:00:00,,,,89.0,0.0,,,,",,6,",",,6,"
1893-12-13T00:00:00,,,,117.0,33.0,,,,",,6,",",,6,"
1893-12-14T00:00:00,,,,100.0,17.0,,,,",,6,",",,6,"
1893-12-15T00:00:00,,,,100.0,-44.0,,,,",,6,",",,6,"
1893-12-16T00:00:00,,,,50.0,-50.0,,,,",,6,",",,6,"
1893-12-17T00:00:00,,,,44.0,-56.0,,,,",,6,",",,6,"
1893-12-18T00:00:00,,,,28.0,-50.0,,,,",,6,",",,6,"
1893-12-19T00:00:00,,,,17.0,-39.0,,,,",,6,",",,6,"
1893-12-20T00:00:00,,,,28.0,-56.0,,,,",,6,",",,6,"
1893-12-21T00:00:00,81.0,,,61.0,-39.0,",,6,",,,",,6,",",,6,"
1893-12-22T00:00:00,,,,67.0,28.0,,,,",,6,",",,6,"
1893-12-23T00:00:00,244.0,,,67.0,-28.0,",,6,",,,",,6,",",,6,"
1893-12-24T00:00:00,,,,6.0,-50.0,,,,",,6,",",,6,"
1893-12-25T00:00:00,,,,17.0,11.0,,,,",,6,",",,6,"
1893-12-26T00:00:00,,,,6.0,-100.0,,,,",,6,",",,6,"
1893-12-27T00:00:00,66.0,,,50.0,-44.0,",,6,",,,",,6,",",,6,"
1893-12-28T00:00:00,,,,11.0,-72.0,,,,",,6,",",,6,"
1893-12-29T00:00:00,,,,28.0,-39.0,,,,",,6,",",,6,"
1893-12-30T00:00:00,,,,28.0,-94.0,,,,",,6,",",,6,"
1893-12-31T00:00:00,,,,17.0,-106.0,,,,",,6,",",,6,"
1894-01-01T00:00:00,,,,72.0,-61.0,,,,",,6,",",,6,"
1894-01-02T00:00:00,,,,61.0,-44.0,,,,",,6,",",,6,"
1894-01-03T00:00:00,,,,,-83.0,,,,,",,6,"
1894-01-04T00:00:00,,,,-33.0,-111.0,,,,",,6,",",,6,"
1894-01-05T00:00:00,30.0,,,-44.0,-206.0,",,6,",,,",,6,",",,6,"
1894-01-06T00:00:00,,,,,-222.0,,,,,",,6,"
1894-01-07T00:00:00,,,,50.0,-128.0,,,,",,6,",",,6,"
1894-01-08T00:00:00,,,,-33.0,-128.0,,,,",,6,",",,6,"
1894-01-09T00:00:00,,,,-56.0,-178.0,,,,",,6,",",,6,"
1894-01-10T00:00:00,,,,-39.0,-117.0,,,,",,6,",",,6,"
1894-01-11T00:00:00,,,,,-122.0,,,,,",,6,"
1894-01-12T00:00:00,,,,17.0,-133.0,,,,",,6,",",,6,"
1894-01-13T00:00:00,,,,6.0,-122.0,,,,",,6,",",,6,"
1894-01-14T00:00:00,,,,44.0,-78.0,,,,",,6,",",,6,"
1894-01-15T00:00:00,,,,67.0,28.0,,,,",,6,",",,6,"
1894-01-16T00:00:00,119.0,,,67.0,-22.0,",,6,",,,",,6,",",,6,"
1894-01-17T00:00:00,,,,0.0,-94.0,,,,",,6,",",,6,"
1894-01-18T00:00:00,,,,-11.0,-72.0,,,,",,6,",",,6,"
1894-01-19T00:00:00,,,,-6.0,-122.0,,,,",,6,",",,6,"
1894-01-20T00:00:00,,,,28.0,-122.0,,,,",,6,",",,6,"
1894-01-21T00:00:00,41.0,,,56.0,6.0,",,6,",,,",,6,",",,6,"
1894-01-22T00:00:00,10.0,,,39.0,0.0,",,6,",,,",,6,",",,6,"
1894-01-23T00:00:00,,,,,-33.0,,,,,",,6,"
1894-01-24T00:00:00,,,,11.0,-39.0,,,,",,6,",",,6,"
1894-01-25T00:00:00,,,,44.0,-39.0,,,,",,6,",",,6,"
1894-01-26T00:00:00,,,,44.0,,,,,",,6,",
1894-01-27T00:00:00,,,,-6.0,-89.0,,,,",,6,",",,6,"
1894-01-28T00:00:00,,,,78.0,-61.0,,,,",,6,",",,6,"
1894-01-29T00:00:00,,,,72.0,-67.0,,,,",,6,",",,6,"
1894-01-30T00:00:00,15.0,,,28.0,-56.0,",,6,",,,",,6,",",,6,"
1894-01-31T00:00:00,,,,33.0,-67.0,,,,",,6,",",,6,"
1894-02-01T00:00:00,,,,-6.0,-94.0,,,,",,6,",",,6,"
1894-02-02T00:00:00,,,,-6.0,-89.0,,,,",,6,",",,6,"
1894-02-03T00:00:00,,,,-17.0,-150.0,,,,",,6,",",,6,"
1894-02-04T00:00:00,,,,-28.0,-161.0,,,,",,6,",",,6,"
1894-02-05T00:00:00,,,,-6.0,-150.0,,,,",,6,",",,6,"
1894-02-06T00:00:00,,,,17.0,-78.0,,,,",,6,",",,6,"
1894-02-07T00:00:00,,,,33.0,-83.0,,,,",,6,",",,6,"
1894-02-08T00:00:00,,,,50.0,-83.0,,,,",,6,",",,6,"
1894-02-09T00:00:00,8.0,,,-6.0,-67.0,",,6,",,,",,6,",",,6,"
1894-02-11T00:00:00,,,,0.0,-117.0,,,,",,6,",",,6,"
1894-02-12T00:00:00,,,,-28.0,-78.0,,,,",,6,",",,6,"
1894-02-13T00:00:00,,,,-11.0,-122.0,,,,",,6,",",,6,"
1894-02-14T00:00:00,,,,6.0,-78.0,,,,",,6,",",,6,"
1894-02-15T00:00:00,,,,44.0,-100.0,,,,",,6,",",,6,"
1894-02-16T00:00:00,,,,44.0,-72.0,,,,",,6,",",,6,"
1894-02-17T00:00:00,,,,0.0,-89.0,,,,",,6,",",,6,"
1894-02-18T00:00:00,,,,33.0,-44.0,,,,",,6,",",,6,"
1894-02-19T00:00:00,,,,56.0,-67.0,,,,",,6,",",,6,"
1894-02-20T00:00:00,,,,72.0,-33.0,,,,",,6,",",,6,"
1894-02-21T00:00:00,,,,-22.0,-94.0,,,,",,6,",",,6,"
1894-02-22T00:00:00,,,,-6.0,-89.0,,,,",,6,",",,6,"
1894-02-23T00:00:00,,,,-22.0,-150.0,,,,",,6,",",,6,"
1894-02-24T00:00:00,,,,-6.0,-150.0,,,,",,6,",",,6,"
1894-02-25T00:00:00,,,,-11.0,-122.0,,,,",,6,",",,6,"
1894-02-26T00:00:00,,,,17.0,-106.0,,,,",,6,",",,6,"
1894-02-27T00:00:00,,,,61.0,-61.0,,,,",,6,",",,6,"
1894-02-28T00:00:00,,,,56.0,6.0,,,,",,6,",",,6,"
1903-01-01T00:00:00,58.0,58.0,,0.0,-83.0,",,6,",",,6,",,",,6,",",,6,"
1903-01-02T00:00:00,0.0,0.0,,17.0,-83.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-03T00:00:00,0.0,0.0,,28.0,-67.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-04T00:00:00,0.0,0.0,,33.0,-50.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-05T00:00:00,0.0,0.0,,56.0,-28.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-06T00:00:00,0.0,0.0,,56.0,-33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-07T00:00:00,0.0,0.0,,44.0,-44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-08T00:00:00,0.0,0.0,,44.0,-44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-09T00:00:00,0.0,0.0,,39.0,-44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-10T00:00:00,,48.0,,17.0,-39.0,,",,6,",,",,6,",",,6,"
1903-01-11T00:00:00,48.0,0.0,,28.0,-28.0,",,6,",",,6,",,",,6,",",,6,"
1903-01-12T00:00:00,0.0,0.0,,28.0,-89.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-13T00:00:00,0.0,0.0,,6.0,-94.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-14T00:00:00,0.0,0.0,,-11.0,-100.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-15T00:00:00,0.0,0.0,,0.0,-106.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-16T00:00:00,0.0,0.0,,-11.0,-111.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-17T00:00:00,0.0,0.0,,-6.0,-111.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-18T00:00:00,0.0,0.0,,11.0,-106.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-19T00:00:00,0.0,0.0,,0.0,-94.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-20T00:00:00,30.0,30.0,,33.0,-50.0,",,6,",",,6,",,",,6,",",,6,"
1903-01-21T00:00:00,226.0,226.0,203.0,33.0,-22.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1903-01-22T00:00:00,0.0,0.0,,61.0,17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-23T00:00:00,147.0,0.0,,28.0,-22.0,",,6,","T,,6,",,",,6,",",,6,"
1903-01-24T00:00:00,0.0,0.0,,72.0,0.0,"T,,6,","T,,6,",,",,6,",",,6,"
1903-01-25T00:00:00,28.0,28.0,,111.0,39.0,",,6,",",,6,",,",,6,",",,6,"
1903-01-26T00:00:00,0.0,0.0,,78.0,-50.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-27T00:00:00,188.0,25.0,,78.0,-39.0,",,6,",",,6,",,",,6,",",,6,"
1903-01-28T00:00:00,203.0,193.0,127.0,100.0,6.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1903-01-29T00:00:00,0.0,0.0,,17.0,-78.0,"T,,6,","T,,6,",,",,6,",",,6,"
1903-01-30T00:00:00,0.0,0.0,,-11.0,-111.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-01-31T00:00:00,25.0,25.0,152.0,17.0,-100.0,",,6,",",,6,",",,6,",",,6,",",,6,"
1903-02-01T00:00:00,25.0,25.0,,28.0,-128.0,",,6,",",,6,",,",,6,",",,6,"
1903-02-02T00:00:00,0.0,0.0,,11.0,-117.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-03T00:00:00,13.0,13.0,,-6.0,-133.0,",,6,",",,6,",,",,6,",",,6,"
1903-02-04T00:00:00,0.0,0.0,,-56.0,-167.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-05T00:00:00,0.0,0.0,,-61.0,-161.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-06T00:00:00,0.0,0.0,,-50.0,-139.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-07T00:00:00,0.0,0.0,,-50.0,-161.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-08T00:00:00,0.0,0.0,,-33.0,-150.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-09T00:00:00,28.0,28.0,,-6.0,-83.0,",,6,",",,6,",,",,6,",",,6,"
1903-02-10T00:00:00,0.0,0.0,,-6.0,-111.0,"T,,6,","T,,6,",,",,6,",",,6,"
1903-02-11T00:00:00,140.0,140.0,,44.0,-44.0,",,6,",",,6,",,",,6,",",,6,"
1903-02-12T00:00:00,0.0,0.0,,6.0,-106.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-13T00:00:00,0.0,0.0,,-89.0,-167.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-14T00:00:00,0.0,0.0,,-111.0,-211.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-15T00:00:00,0.0,0.0,,-100.0,-228.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-16T00:00:00,0.0,0.0,,-106.0,-189.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-17T00:00:00,0.0,0.0,,-33.0,-144.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-18T00:00:00,0.0,0.0,,-22.0,-144.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-19T00:00:00,0.0,0.0,,0.0,-139.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-20T00:00:00,0.0,0.0,,6.0,-144.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-21T00:00:00,0.0,0.0,,0.0,-133.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-22T00:00:00,0.0,0.0,,6.0,-122.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-23T00:00:00,0.0,0.0,,11.0,-67.0,"T,,6,","T,,6,",,",,6,",",,6,"
1903-02-24T00:00:00,0.0,0.0,,28.0,-56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-25T00:00:00,0.0,0.0,,33.0,-78.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-26T00:00:00,0.0,0.0,,28.0,-67.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-02-27T00:00:00,13.0,13.0,,33.0,-61.0,",,6,",",,6,",,",,6,",",,6,"
1903-02-28T00:00:00,0.0,0.0,,-6.0,-67.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-01T00:00:00,0.0,0.0,,17.0,-117.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-02T00:00:00,0.0,0.0,,0.0,-100.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-03T00:00:00,0.0,0.0,,50.0,-61.0,"T,,6,",",,6,",,",,6,",",,6,"
1903-03-04T00:00:00,3.0,0.0,,83.0,17.0,",,6,",",,6,",,",,6,",",,6,"
1903-03-05T00:00:00,89.0,89.0,,72.0,0.0,",,6,",",,6,",,",,6,",",,6,"
1903-03-06T00:00:00,81.0,81.0,,78.0,-50.0,",,6,",",,6,",,",,6,",",,6,"
1903-03-07T00:00:00,0.0,0.0,,89.0,-83.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-08T00:00:00,51.0,51.0,,44.0,-67.0,",,6,",",,6,",,",,6,",",,6,"
1903-03-09T00:00:00,79.0,0.0,,50.0,-22.0,",,6,","T,,6,",,",,6,",",,6,"
1903-03-10T00:00:00,0.0,0.0,,39.0,-72.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-11T00:00:00,0.0,0.0,,72.0,-17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-12T00:00:00,0.0,0.0,,128.0,22.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-13T00:00:00,0.0,0.0,,150.0,56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-14T00:00:00,0.0,0.0,,167.0,44.0,"T,,6,",",,6,",,",,6,",",,6,"
1903-03-15T00:00:00,0.0,0.0,,167.0,50.0,"T,,6,","T,,6,",,",,6,",",,6,"
1903-03-16T00:00:00,0.0,0.0,,144.0,33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-17T00:00:00,0.0,0.0,,128.0,0.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-18T00:00:00,102.0,102.0,,106.0,-11.0,",,6,",",,6,",,",,6,",",,6,"
1903-03-19T00:00:00,0.0,0.0,,33.0,-33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-20T00:00:00,0.0,0.0,,44.0,-33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-21T00:00:00,0.0,0.0,,61.0,-50.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-22T00:00:00,0.0,0.0,,106.0,-6.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-23T00:00:00,0.0,0.0,,100.0,-33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-24T00:00:00,0.0,0.0,,128.0,-28.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-25T00:00:00,0.0,0.0,,156.0,28.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-26T00:00:00,0.0,0.0,,144.0,39.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-27T00:00:00,0.0,0.0,,144.0,6.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-28T00:00:00,0.0,0.0,,172.0,56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-29T00:00:00,0.0,0.0,,172.0,72.0,"T,,6,",",,6,",,",,6,",",,6,"
1903-03-30T00:00:00,0.0,0.0,,183.0,61.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-03-31T00:00:00,0.0,0.0,,183.0,78.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-01T00:00:00,53.0,0.0,,167.0,56.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-02T00:00:00,0.0,0.0,,89.0,-17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-03T00:00:00,0.0,0.0,,78.0,-6.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-04T00:00:00,0.0,0.0,,156.0,-11.0,"T,,6,","T,,6,",,",,6,",",,6,"
1903-04-05T00:00:00,43.0,0.0,,78.0,-39.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-06T00:00:00,0.0,0.0,,61.0,-44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-07T00:00:00,0.0,0.0,,106.0,50.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-08T00:00:00,,43.0,,167.0,33.0,,",,6,",,",,6,",",,6,"
1903-04-09T00:00:00,0.0,0.0,,200.0,67.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-10T00:00:00,76.0,30.0,,211.0,44.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-11T00:00:00,,0.0,,78.0,33.0,,",,6,",,",,6,",",I,6,"
1903-04-12T00:00:00,0.0,0.0,,50.0,-28.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-13T00:00:00,0.0,0.0,,67.0,-56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-14T00:00:00,0.0,0.0,,128.0,-6.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-15T00:00:00,0.0,0.0,,183.0,56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-16T00:00:00,0.0,0.0,,178.0,6.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-17T00:00:00,56.0,0.0,,167.0,39.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-18T00:00:00,46.0,0.0,,139.0,39.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-19T00:00:00,0.0,0.0,,133.0,0.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-20T00:00:00,0.0,0.0,,183.0,33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-21T00:00:00,0.0,0.0,,172.0,39.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-22T00:00:00,0.0,0.0,,200.0,44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-23T00:00:00,0.0,0.0,,244.0,56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-24T00:00:00,0.0,0.0,,217.0,50.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-25T00:00:00,0.0,0.0,,233.0,56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-26T00:00:00,0.0,0.0,,233.0,122.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-27T00:00:00,178.0,0.0,,206.0,11.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-28T00:00:00,8.0,0.0,,206.0,6.0,",,6,",",,6,",,",,6,",",,6,"
1903-04-29T00:00:00,0.0,0.0,,117.0,-17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-04-30T00:00:00,0.0,0.0,,117.0,-22.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-01T00:00:00,0.0,0.0,,183.0,39.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-02T00:00:00,0.0,0.0,,167.0,6.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-03T00:00:00,0.0,0.0,,167.0,0.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-04T00:00:00,0.0,0.0,,194.0,28.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-05T00:00:00,0.0,0.0,,206.0,44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-06T00:00:00,0.0,0.0,,217.0,39.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-07T00:00:00,0.0,0.0,,211.0,17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-08T00:00:00,0.0,0.0,,239.0,28.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-09T00:00:00,0.0,0.0,,217.0,39.0,"T,,6,",",,6,",,",,6,",",,6,"
1903-05-10T00:00:00,0.0,0.0,,200.0,17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-11T00:00:00,0.0,0.0,,206.0,44.0,"P,,6,",",,6,",,",,6,",",I,6,"
1903-05-12T00:00:00,0.0,0.0,,233.0,33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-13T00:00:00,0.0,0.0,,278.0,78.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-14T00:00:00,0.0,0.0,,317.0,167.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-15T00:00:00,0.0,0.0,,317.0,44.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-16T00:00:00,38.0,25.0,,217.0,44.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-17T00:00:00,81.0,38.0,,94.0,22.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-18T00:00:00,30.0,0.0,,133.0,28.0,",,6,","T,,6,",,",,6,",",,6,"
1903-05-19T00:00:00,0.0,0.0,,106.0,6.0,"T,,6,",",,6,",,",,6,",",,6,"
1903-05-20T00:00:00,76.0,0.0,,172.0,61.0,",,6,","T,,6,",,",,6,",",,6,"
1903-05-21T00:00:00,239.0,0.0,,156.0,39.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-22T00:00:00,61.0,0.0,,161.0,33.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-23T00:00:00,38.0,0.0,,144.0,11.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-24T00:00:00,99.0,38.0,,156.0,39.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-25T00:00:00,0.0,0.0,,128.0,17.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-26T00:00:00,0.0,0.0,,189.0,33.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-27T00:00:00,213.0,0.0,,222.0,50.0,",,6,",",,6,",,",,6,",",,6,"
1903-05-28T00:00:00,0.0,0.0,,150.0,56.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-29T00:00:00,0.0,0.0,,206.0,50.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-30T00:00:00,0.0,0.0,,228.0,78.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-05-31T00:00:00,0.0,0.0,,267.0,106.0,"P,,6,",",,6,",,",,6,",",,6,"
1903-06-01T00:00:00,0.0,,,267.0,100.0,"P,,6,",,,",,6,",",,6,"
1903-06-02T00:00:00,0.0,,,283.0,111.0,"P,,6,",,,",,6,",",,6,"
1903-06-03T00:00:00,0.0,,,289.0,94.0,"P,,6,",,,",,6,",",,6,"
1903-06-04T00:00:00,0.0,,,239.0,72.0,"P,,6,",,,",,6,",",,6,"
1903-06-05T00:00:00,0.0,,,311.0,111.0,"P,,6,",,,",,6,",",,6,"
1903-06-06T00:00:00,0.0,,,267.0,139.0,"P,,6,",,,",,6,",",,6,"
1903-06-07T00:00:00,0.0,,,256.0,161.0,"P,,6,",,,",,6,",",,6,"
1903-06-08T00:00:00,0.0,,,289.0,122.0,"P,,6,",,,",,6,",",,6,"
1903-06-09T00:00:00,0.0,,,300.0,167.0,"P,,6,",,,",,6,",",,6,"
1903-06-10T00:00:00,0.0,,,283.0,144.0,"P,,6,",,,",,6,",",,6,"
1903-06-11T00:00:00,0.0,,,272.0,106.0,"P,,6,",,,",,6,",",,6,"
1903-06-12T00:00:00,0.0,,,278.0,117.0,"P,,6,",,,",,6,",",,6,"
1903-06-13T00:00:00,0.0,,,278.0,133.0,"P,,6,",,,",,6,",",,6,"
1903-06-14T00:00:00,0.0,,,289.0,117.0,"P,,6,",,,",,6,",",,6,"
1903-06-15T00:00:00,25.0,,,289.0,100.0,",,6,",,,",,6,",",,6,"
1903-06-16T00:00:00,0.0,,,317.0,128.0,"P,,6,",,,",,6,",",,6,"
1903-06-17T00:00:00,0.0,,,322.0,106.0,"P,,6,",,,",,6,",",,6,"
1903-06-18T00:00:00,0.0,,,317.0,106.0,"P,,6,",,,",,6,",",,6,"
1903-06-19T00:00:00,0.0,,,306.0,117.0,"P,,6,",,,",,6,",",,6,"
1903-06-20T00:00:00,0.0,,,328.0,122.0,"P,,6,",,,",,6,",",,6,"
1903-06-21T00:00:00,0.0,,,294.0,133.0,"P,,6,",,,",,6,",",,6,"
1903-06-22T00:00:00,0.0,,,311.0,150.0,"P,,6,",,,",,6,",",,6,"
1903-06-23T00:00:00,0.0,,,294.0,111.0,"P,,6,",,,",,6,",",,6,"
1903-06-24T00:00:00,0.0,,,283.0,83.0,"P,,6,",,,",,6,",",,6,"
1903-06-25T00:00:00,0.0,,,283.0,78.0,"P,,6,",,,",,6,",",,6,"
1903-06-26T00:00:00,0.0,,,311.0,122.0,"P,,6,",,,",,6,",",,6,"
1903-06-27T00:00:00,0.0,,,339.0,128.0,"P,,6,",,,",,6,",",,6,"
1903-06-28T00:00:00,0.0,,,322.0,117.0,"P,,6,",,,",,6,",",,6,"
1903-06-29T00:00:00,0.0,,,344.0,150.0,"P,,6,",,,",,6,",",,6,"
1903-06-30T00:00:00,0.0,,,283.0,106.0,"P,,6,",,,",,6,",",,6,"
1903-07-01T00:00:00,,,,294.0,111.0,,,,",,6,",",,6,"
1903-07-02T00:00:00,,,,328.0,111.0,,,,",,6,",",,6,"
1903-07-03T00:00:00,,,,206.0,50.0,,,,",,6,",",,6,"
1903-07-04T00:00:00,,,,233.0,50.0,,,,",,6,",",,6,"
1903-07-05T00:00:00,,,,294.0,144.0,,,,",,6,",",,6,"
1903-07-06T00:00:00,,,,322.0,183.0,,,,",,6,",",,6,"
